beta channel, neutron ToF, beta_time (s)
2, 139.188, 27.7413
3, 139.188, 27.7413
3, 302.234, 27.7532
3, 520.836, 27.7552
3, 233.828, 27.7827
3, 143.539, 27.7972
3, 239.789, 27.8083
2, 182.766, 27.8115
3, 256.500, 27.8256
2, 297.367, 27.8372
3, 118.039, 27.8469
3, 208.906, 27.8855
3, 203.906, 27.8855
3, 234.094, 27.8889
2, 246.078, 27.8928
3, 149.375, 27.9097
2, 186.648, 27.9165
3, 230.438, 27.9257
3, 143.414, 27.9296
2, -160.078, 27.9373
3, -160.078, 27.9373
3, 201.625, 27.9482
2, 188.898, 27.9603
3, 191.641, 27.9797
3, 206.883, 27.9811
3, 141.008, 28.0037
3, 195.289, 28.0064
3, 207.172, 28.0321
3, 500.578, 28.0321
2, 193.945, 28.0511
3, 191.266, 28.0616
3, 182.367, 28.0944
2, 465.906, 28.1028
3, 198.758, 28.1052
2, 187.867,  28.106
3, 255.461, 28.1079
3, 121.289, 28.1175
2, 196.539, 28.1243
2, 132.305, 28.1243
3, 261.336,  28.137
3, 195.719, 28.1466
2, 221.273, 28.1524
3, 268.797, 28.1651
3, 138.047, 28.1748
3, 256.219, 28.1822
2, 607.172,  28.204
3, 600.555, 28.2203
2, 199.398, 28.2228
3, 172.828, 28.2381
2, 142.172, 28.2554
3, 436.195, 28.2788
3, 223.086, 28.2859
2, 142.859, 28.3115
2, 140.625, 28.3149
2, 257.930, 28.3153
2, 199.742, 28.3182
2, 138.148, 28.3601
2, 201.273, 28.3701
2, 235.258, 28.4201
2, 187.109,  28.465
2, 119.086, 28.4756
2, 122.250, 28.4756
3, 119.086, 28.4756
3, 122.250, 28.4756
3, 209.766, 28.4978
2, 291.141, 28.4982
2, 285.578, 28.4982
2, 203.727, 28.5464
2, 260.523, 28.5464
2, 200.547, 28.5549
3, 174.773, 28.5896
3, 274.555, 28.6155
3, 202.547, 28.6218
2, 121.672, 28.6272
2, 228.141, 28.6377
2, 257.953, 28.6459
3, 238.625, 28.6722
3, 215.617, 28.6916
2, 140.891, 28.6945
2, 142.289,  28.747
2, 194.547, 28.7501
3, 251.633,  28.752
3, 203.258, 28.8256
2, 345.227, 28.8319
2, 237.805, 28.8577
3, 199.570, 28.8764
3, 179.562, 28.8867
2, 144.164, 28.9034
2, 226.609, 28.9316
2, 360.516, 28.9428
2, 253.688, 28.9715
3, 251.125, 29.0066
2, 142.414, 29.0695
3, 226.773, 29.0796
3, 230.383, 29.1687
2, 219.672, 29.2274
2, 503.219, 29.2413
2, 229.812, 29.2489
2, 116.938,  29.292
2, 195.828, 29.3037
3, 372.086, 29.3068
3, 419.367, 29.3182
3, 424.305, 29.3182
3, 175.484, 29.3394
3, 198.344, 29.3637
3, 208.625, 29.3637
2, 228.867, 29.3827
2, 347.398, 29.4173
3, 189.711, 29.4315
2, 603.688, 29.4508
2, 219.812, 29.4906
3, 257.750, 29.4917
3, 243.789, 29.5083
3, 206.477, 29.5136
3, 196.047, 29.6476
2, 199.375,  29.731
2, 139.703, 29.7824
3, 127.875, 29.8815
2, 262.469, 29.9039
3, 114.477, 29.9099
3, 338.391, 29.9405
3, 1250.906, 29.9405
2, 144.516, 29.9409
2, 166.891, 29.9785
3, 206.094, 30.0016
2, 315.508, 30.0961
3, 165.961, 30.1129
2, 136.336, 30.1873
3, 191.789, 30.2316
2, 139.836,  30.248
3, 316.312, 30.3028
3, 259.070, 30.3432
3, 249.469, 30.4808
2, 186.188, 30.5475
3, 226.961, 30.6488
2, 241.109, 30.6712
3, 182.984, 30.6978
2, 117.375, 30.7046
3, 117.375, 30.7046
2, 137.727, 30.7215
2, 264.773,  30.783
2, 224.633, 30.8016
3, 196.250, 30.8971
2, 138.914, 30.9184
3, 623.641, 30.9407
2, 244.297, 30.9593
3, 290.289, 30.9925
3, 138.688,  31.013
3, 193.273,  31.043
3, 578.031, 31.1476
2, 139.531, 31.1684
2, 142.625, 31.1805
2, 141.961, 31.2218
3, 198.938, 31.2243
2, 228.438, 31.2273
3, 144.734,  31.252
3, 195.406,  31.276
3, 242.289,  31.294
3, 143.297,   31.34
2, 271.703, 31.4215
2, 118.523, 31.4412
2, 797.367, 31.5102
2, 797.961, 31.5102
2, 141.227, 31.5102
2, 141.516,   31.65
2, 139.266,  31.657
2, 171.555, 31.7363
2, 121.500, 31.7764
2, 119.367, 31.7764
2, 224.016, 31.8609
2, 201.742, 31.8803
3, 139.055, 31.9838
3, 137.273, 32.0842
3, 207.906, 32.0955
3, 139.766, 32.1389
2, 146.797, 32.1538
2, 137.148, 32.1763
2, 259.562, 32.2223
3, 214.359, 32.2917
2, 138.891,  32.385
2, 133.242, 32.4486
3, 139.633, 32.5574
3, 253.938, 32.5816
2, 198.758, 32.7035
2, 141.352, 32.7138
3, 174.797, 33.0518
3, 199.812, 33.1029
3, 241.070, 33.1132
2, 142.766, 33.1397
2, 139.672, 33.3641
2, 113.336, 33.4999
2, 143.266, 33.6474
2, 227.242, 33.9406
3, 227.242, 33.9406
2, 137.945, 34.0141
2, 107.312, 34.1497
2, 118.969, 34.1636
2, 119.602, 34.2863
2, 137.570, 34.4441
3, 495.727, 34.5227
3, 141.859, 34.5361
3, 149.062, 34.6111
3, 222.281, 35.2696
3, 588.258, 35.4358
3, 246.336, 35.5468
2, 141.664, 35.7038
2, 140.898, 35.7627
2, 166.570, 35.7824
3, 202.422, 35.8449
3, 141.977, 35.9127
2, 141.906, 35.9504
2, 142.445, 35.9628
2, 144.109, 36.2239
2, 136.719, 36.2242
2, 329.633, 36.3387
3, 187.414, 36.5197
3, 226.148,  36.923
2, 142.328, 37.2243
2, 141.156, 37.2243
2, 384.891, 37.5337
2, 384.430, 37.5337
2, 345.078, 37.5587
2, 455.695, 37.6477
2, 457.531, 37.6477
2, 133.711,  37.685
2, 141.984, 37.9077
2, 143.617, 37.9077
3, 141.984, 37.9077
3, 143.617, 37.9077
2, 139.797, 37.9518
3, 244.312, 38.0428
2, 141.781, 38.1096
2, 120.953, 38.1096
2, 135.859, 38.1103
2, 116.891, 38.3245
3, 117.125, 38.3815
2, 167.992, 38.4257
3, 122.672, 38.8014
2, 491.438, 38.8881
3, 123.711,  39.216
3, 118.562, 39.4598
2, 135.852, 39.6221
3, 139.203, 39.7702
2, 134.406, 40.4386
3, 139.945, 40.5194
3, 119.312, 40.5205
2, 128.289, 40.5925
2, 140.844, 40.6969
2, 137.078, 40.7006
2, 117.695, 41.2535
2, 134.891, 41.4651
2, 137.875, 41.6095
3, 137.758,  41.635
3, 184.828, 41.7893
3, 179.180, 41.7893
2, 115.461, 42.3125
2, 196.398, 42.7114
3, 145.516, 42.9071
2, 119.352, 42.9508
3, 140.844, 43.2611
3, 142.648, 43.2926
2, 143.812, 43.7825
2, 141.547, 43.8483
2, 140.297, 43.8483
3, 135.875, 43.8564
2, 121.789, 44.0026
2, 136.047, 44.1768
3, 518.992, 44.1897
2, 137.125, 44.2053
2, 119.164, 44.2402
2, 137.844, 44.2708
2, 622.859, 44.2744
2, 139.195, 44.5868
2, 139.852, 45.2887
2, 141.227, 45.3286
3, 140.883, 45.9897
2, 549.383, 46.0369
2, 142.141, 46.0508
3, 213.992, 46.0641
2, 201.648,  46.071
3, 249.086, 46.0952
3, 184.305, 46.1085
2, 558.422, 46.1182
3, 367.812,  46.127
3, 138.273, 46.1272
2, 304.203, 46.1361
2, 298.258, 46.1409
2, 289.516, 46.1498
3, 147.500, 46.1716
3, 185.188,  46.182
3, 174.266, 46.1822
2, 190.570, 46.1846
2, 175.797, 46.1878
3, 448.211, 46.1899
3, 140.180, 46.1941
2, 194.883, 46.1999
2, 195.484, 46.2051
2, 190.031, 46.2077
2, 236.906, 46.2077
2, 234.078, 46.2087
3, 198.359, 46.2125
2, 143.000, 46.2139
3, 178.914, 46.2192
3, 125.172, 46.2376
3, 187.391, 46.2476
2, 578.438, 46.2477
2, 571.516, 46.2477
2, 229.227, 46.2484
3, 401.305, 46.2485
2, 201.492, 46.2575
3, 218.266, 46.2617
3, 188.336, 46.2662
2, 230.484, 46.2668
3, 212.430, 46.2693
2, 188.828, 46.2694
3, 328.789, 46.2705
2, 202.023, 46.2718
2, 217.477, 46.2881
3, 209.875, 46.2903
3, 204.500, 46.2938
2, 563.438, 46.2965
2, 207.336,  46.302
2, 243.656, 46.3075
2, 122.211, 46.3077
3, 179.016, 46.3078
3, 184.523, 46.3129
2, 334.109, 46.3134
2, 223.500, 46.3155
3, 118.219, 46.3177
2, 181.852, 46.3299
2, 210.719, 46.3304
3, 245.180, 46.3428
2, 239.695, 46.3469
2, 189.758, 46.3469
3, 239.695, 46.3469
3, 189.758, 46.3469
3, 119.336, 46.3503
2, 362.320, 46.3506
2, 197.406, 46.3518
3, 275.391, 46.3687
3, 271.352, 46.3792
2, 495.242, 46.3843
3, 194.359, 46.3855
2, 118.938,  46.411
3, 237.047, 46.4162
3, 192.109, 46.4179
2, 187.422, 46.4198
3, 205.469, 46.4207
2, 206.461, 46.4272
2, 138.266, 46.4303
2, 140.398, 46.4303
3, 211.656, 46.4475
2, 227.328,  46.461
3, 177.648, 46.4674
3, 195.094, 46.4716
3, 219.141, 46.4822
3, 202.039, 46.4829
3, 166.641, 46.4843
3, 247.406, 46.4848
2, 208.906, 46.4899
2, 207.500,   46.49
2, 312.797, 46.4906
2, 151.523, 46.4917
2, 573.766, 46.4978
3, 143.578, 46.4999
2, 200.031, 46.5009
2, 179.859, 46.5023
2, 145.023,  46.508
2, 117.969, 46.5099
2, 198.086, 46.5111
3, 206.586, 46.5161
3, 200.539, 46.5161
2, 200.156, 46.5232
2, 258.195, 46.5235
3, 164.852, 46.5263
3, 153.281, 46.5318
3, 380.586, 46.5344
2, 247.469, 46.5403
3, 194.883, 46.5413
2, 255.484, 46.5472
2, 315.602, 46.5537
3, 178.211, 46.5542
2, 202.836, 46.5556
3, 577.086, 46.5558
2, 393.438, 46.5568
2, 167.883, 46.5589
3, 167.883, 46.5589
2, 441.727, 46.5618
3, 441.727, 46.5618
2, 629.797, 46.5653
3, 124.672, 46.5683
2, 169.898, 46.5693
2, 797.180, 46.5749
2, 802.125, 46.5749
3, 797.180, 46.5749
3, 802.125, 46.5749
2, 140.250, 46.5755
2, 197.414, 46.5775
3, 197.414, 46.5775
2, 163.719, 46.5808
2, 141.875, 46.5808
3, 170.609, 46.5832
3, 200.258, 46.5888
2, 248.305, 46.5893
2, 236.375, 46.5893
3, 248.305, 46.5893
3, 236.375, 46.5893
2, 209.492, 46.5918
3, 209.492, 46.5918
2, 118.539, 46.5926
2, 957.539, 46.5926
2, 211.508,  46.593
2, 214.703,  46.593
3, 475.625, 46.5991
2, 177.375, 46.5994
3, 308.797, 46.6014
3, 172.008, 46.6042
3, 200.500, 46.6103
3, 192.320, 46.6119
2, 530.953, 46.6139
3, 525.766, 46.6241
3, 179.555, 46.6339
3, 263.586, 46.6356
3, 139.547, 46.6378
2, 373.656, 46.6412
2, 192.250, 46.6423
3, 205.523,  46.644
3, 208.617, 46.6445
3, 244.266, 46.6461
2, 224.648, 46.6486
3, 117.070, 46.6486
3, 248.648, 46.6557
3, 144.203, 46.6602
2, 196.297, 46.6634
2, 178.281, 46.6644
2, 287.078, 46.6666
3, 203.375, 46.6668
2, 220.844, 46.6671
3, 220.844, 46.6671
3, 507.750,  46.676
3, 200.172, 46.6791
3, 226.055, 46.6799
3, 229.672, 46.6898
3, 197.430, 46.6898
3, 220.523, 46.6901
3, 256.359, 46.6942
3, 209.242, 46.7068
2, 531.320, 46.7116
3, 369.375, 46.7126
2, 253.445, 46.7169
2, 219.523, 46.7247
3, 217.188,  46.725
2, 284.969, 46.7272
2, 225.523, 46.7323
3, 193.531, 46.7406
3, 253.047, 46.7408
3, 182.766, 46.7528
3, 431.133, 46.7534
3, 237.531, 46.7588
3, 577.062, 46.7595
2, 248.242, 46.7598
3, 146.109, 46.7639
3, 188.594, 46.7652
2, 164.250, 46.7659
3, 363.312, 46.7708
3, 194.125, 46.7741
3, 230.000, 46.7762
3, 208.094, 46.7771
2, 186.945, 46.8157
2, 195.844, 46.8157
2, 207.297, 46.8167
2, 139.125,  46.823
2, 246.008, 46.8299
2, 237.766, 46.8419
3, 140.938, 46.8446
2, 143.391, 46.8473
2, 145.148, 46.8473
3, 143.391, 46.8473
3, 145.148, 46.8473
2, 199.500, 46.8504
2, 415.727, 46.8631
2, 184.406, 46.8725
3, 550.836, 46.8808
3, 546.445, 46.8808
3, 460.125,  46.881
3, 144.758, 46.8873
3, 172.711, 46.8886
3, 199.305, 46.8893
3, 195.570, 46.8893
2, 397.734, 46.8926
3, 397.734, 46.8926
3, 141.352, 46.8935
3, 147.734, 46.8935
3, 190.711, 46.9105
2, 129.688,  46.915
3, 204.492, 46.9157
3, 249.195, 46.9172
2, 223.320, 46.9173
2, 516.867, 46.9178
2, 361.773, 46.9202
2, 533.586, 46.9209
3, 201.531, 46.9272
2, 192.461, 46.9296
3, 140.805,  46.939
3, 172.078, 46.9405
2, 203.961, 46.9439
3, 194.711, 46.9486
2, 291.391, 46.9529
2, 187.789, 46.9626
3, 205.352, 46.9634
3, 246.156, 46.9716
3, 448.109, 46.9716
3, 237.547, 46.9835
2, 180.875, 46.9859
2, 200.062, 46.9891
3, 132.609, 46.9967
2, 211.711, 47.0008
2, 198.414, 47.0113
3, 198.414, 47.0113
2, 457.633,  47.016
2, 210.805, 47.0162
3, 123.758, 47.0281
3, 133.609, 47.0381
2, 270.141, 47.0409
2, 202.164,  47.056
3, 226.555, 47.0636
3, 192.516, 47.0636
2, 189.539,  47.065
3, 222.586, 47.0651
3, 258.055, 47.0732
2, 322.172, 47.0741
3, 196.305, 47.0798
3, 140.000,   47.09
2, 810.086, 47.0938
2, 229.930, 47.0938
3, 810.086, 47.0938
3, 229.930, 47.0938
2, 454.445, 47.1058
2, 264.320, 47.1092
3, 242.578, 47.1165
3, 189.594, 47.1165
3, 197.391, 47.1246
3, 191.805, 47.1334
3, 187.047,  47.136
3, 206.664, 47.1585
2, 202.953, 47.1603
2, 313.094, 47.1632
3, 193.992, 47.1707
3, 192.445, 47.1791
3, 199.398,  47.188
2, 277.727, 47.1994
2, 241.195, 47.2008
2, 246.156, 47.2008
3, 253.328,  47.202
3, 181.805, 47.2034
3, 230.781, 47.2034
2, 115.008, 47.2041
2, 344.953, 47.2079
2, 346.461, 47.2079
2, 348.211, 47.2079
2, 349.719, 47.2079
3, 344.953, 47.2079
3, 346.461, 47.2079
3, 348.211, 47.2079
3, 349.719, 47.2079
2, 202.789, 47.2092
2, 137.258, 47.2099
2, 184.805, 47.2205
3, 144.734, 47.2208
3, 147.578, 47.2208
3, 181.656,  47.221
3, 173.656, 47.2476
3, 186.758, 47.2554
3, 270.469, 47.2723
3, 196.141, 47.2759
2, 191.328,  47.284
2, 203.289, 47.2842
2, 310.031, 47.3025
3, 213.766, 47.3101
2, 204.469, 47.3121
3, 144.617, 47.3167
3, 508.328, 47.3325
2, 342.484, 47.3387
3, 286.391, 47.3417
3, 167.844, 47.3417
2, 248.812, 47.3447
3, 138.422, 47.3469
2, 228.023, 47.3538
2, 218.992, 47.3579
2, 135.984, 47.3752
2, 368.898, 47.3752
2, 115.266, 47.3752
2, 348.180, 47.3752
3, 135.984, 47.3752
3, 368.898, 47.3752
3, 115.266, 47.3752
3, 348.180, 47.3752
2, 209.961, 47.3949
3, 471.383, 47.4037
2, 236.836,  47.413
3, 301.859, 47.4213
3, 188.984, 47.4322
2, 953.922, 47.4399
2, 183.938, 47.4399
3, 254.148,  47.457
3, 138.531, 47.4624
3, 203.797, 47.4709
2, 283.828, 47.4712
3, 235.055, 47.4783
2, 139.812, 47.4834
2, 256.352,  47.486
3, 504.492, 47.4954
3, 253.453, 47.4973
3, 228.953, 47.5116
2, 363.906, 47.5135
3, 227.758, 47.5158
3, 215.055, 47.5158
2, 133.867, 47.5193
2, 311.125, 47.5293
2, 196.023, 47.5325
3, 326.039, 47.5411
2, 191.125, 47.5516
3, 230.320, 47.5594
2, 345.555, 47.5607
3,  67.047, 47.5674
3, 200.250, 47.5694
2, 220.797,   47.57
3, 199.031, 47.5705
3, 287.195, 47.5798
2, 147.680, 47.5966
2, 146.289, 47.5966
2, 146.500, 47.6274
3, 194.984, 47.6347
2, 295.727,  47.637
3, 140.828, 47.6458
3, 424.445,  47.654
3, 194.898, 47.6559
3, 188.336, 47.6559
2, 145.383, 47.6591
2, 137.336, 47.6862
2, 182.914, 47.6954
2, 130.914, 47.6976
2, 528.461, 47.7084
2, 281.906, 47.7141
2, 270.227, 47.7222
3, 169.953, 47.7247
3, 172.016,   47.74
3, 207.648, 47.7527
3, 325.523, 47.7527
3, 247.070, 47.7849
2, 137.961, 47.7852
3, 266.656, 47.7878
2, 258.555,  47.788
3, 257.852, 47.7911
3, 201.906, 47.7937
3, 257.398, 47.7957
3, 199.859, 47.8028
3, 184.422,  47.805
3, 162.188,  47.805
3, 201.305, 47.8068
3, 217.250, 47.8235
2, 142.727, 47.8254
3, 241.602, 47.8524
2, 181.711, 47.8584
3, 199.992, 47.8587
3, 237.781, 47.8847
3, 208.016, 47.8904
3, 140.641, 47.8908
3, 423.406, 47.9132
3, 189.148, 47.9245
3, 174.867, 47.9423
3, 199.742, 47.9576
3, 212.242, 47.9597
3, 249.930, 47.9675
3, 256.289, 47.9753
3, 287.164, 48.0232
2, 567.578, 48.0321
3, 206.117, 48.0351
2, 117.680, 48.0522
2, 233.414, 48.0575
3, 187.031, 48.0885
3, 227.328, 48.0898
3, 435.336, 48.1017
2, 140.391, 48.1032
3, 242.891, 48.1133
2,  70.398, 48.1241
3,  70.398, 48.1241
2, 143.867, 48.1291
2, -10.875, 48.1291
2, 250.094, 48.1291
2,  95.352, 48.1291
3, 143.867, 48.1291
3, -10.875, 48.1291
3, 250.094, 48.1291
3,  95.352, 48.1291
3, 143.844, 48.1529
2, 174.039, 48.1587
2, 168.602, 48.1587
3, 202.328, 48.1604
2, 542.625,  48.174
2, 154.398, 48.1794
3, 320.852, 48.1968
3, 597.172, 48.2302
3, 120.117, 48.2385
2, 201.469, 48.2574
2, 559.281, 48.2604
2, 137.375, 48.2668
3, 244.695, 48.2669
2, 140.734, 48.2675
3, 117.422, 48.2764
3, 220.281, 48.3041
3, 211.859, 48.3189
2, 139.273, 48.3251
3, 167.758, 48.3331
3, 233.203, 48.3333
2, 413.172, 48.3656
3, 241.414, 48.3687
3, 361.703, 48.3792
3, 366.828, 48.3792
2, 186.445, 48.3831
3, 228.398, 48.4083
3, 189.273, 48.4086
2, 287.844, 48.4175
3, 203.656, 48.4381
2, 168.414, 48.4618
3, 144.312, 48.4996
2, 216.125, 48.5087
2, 157.078, 48.5198
2, 181.766, 48.5437
2, 284.484, 48.5523
2, 199.812, 48.5657
3, 220.922, 48.5704
2, 295.398, 48.5807
3, 295.398, 48.5807
3, 213.484, 48.5813
3, 203.758, 48.6027
2, 247.500, 48.6097
2, 230.945, 48.7016
2, 115.945, 48.7528
2, 239.773,  48.756
2, 200.141, 48.7587
3, 271.094, 48.7612
2, 134.844, 48.7844
2, 190.508, 48.8082
3, 254.555, 48.8089
3, 189.188, 48.8094
2, 205.375, 48.8105
2, 203.867, 48.8105
3, 283.664, 48.8137
2, 421.555, 48.8164
3, 220.109, 48.8291
3, 137.562, 48.8435
3, 238.539,  48.859
3, 214.047,  48.867
2, 143.195, 48.8972
2, 138.445, 48.8972
2, 133.727, 48.8972
3, 232.727, 48.8993
3, 213.359, 48.9174
2, 120.789, 48.9264
3, 286.984, 48.9339
3, 200.086, 48.9481
3, 204.188, 48.9624
3, 206.859, 48.9772
3, 227.578, 48.9864
3, 189.047, 49.0202
3, 254.711,  49.051
2, 144.789, 49.0538
2, 152.016, 49.0538
3, 212.867, 49.0798
3, 194.039, 49.0887
2, 204.375, 49.0942
3, 196.531, 49.1666
3, 270.203, 49.1836
2, 140.883, 49.2089
2, 143.852, 49.2089
2, 493.898, 49.2169
2, 174.695, 49.2278
2, 138.000, 49.2477
2, 249.969, 49.2552
3, 197.906, 49.2567
3, 250.664, 49.2948
2, 205.102, 49.3066
2, 234.016, 49.3454
2, 206.438, 49.3754
2, 170.336, 49.3891
3, 189.211, 49.4045
3, 202.711, 49.4717
3, 280.133, 49.4801
3, 210.844, 49.5065
3, 234.617, 49.5156
2, 140.461, 49.5167
2, 196.500, 49.5484
3, 188.250, 49.5605
3, 237.453,  49.569
2, 295.016, 49.6357
3, 226.281,  49.655
3, 134.812, 49.6556
2, 139.211, 49.6684
2, 196.727, 49.7459
3, 125.773, 49.7699
2, 209.398, 49.7723
2, 258.125, 49.8477
2, 193.547, 49.8564
3, 146.586, 49.9234
2, 275.594, 49.9282
2, 244.000, 50.0673
2, 223.664, 50.0846
2, 226.852, 50.0846
2, 201.516,  50.093
2, 194.328,  50.093
3, 232.070, 50.1489
3, 202.375, 50.1612
3, 288.328, 50.1877
2, 463.094, 50.2993
3, 251.609, 50.3135
2, 522.922,  50.322
2, 416.227, 50.3342
3, 216.297, 50.3517
3, 257.852, 50.3661
2, 126.805, 50.3774
3, 116.727, 50.3791
2, 403.758, 50.4066
2, 407.023, 50.4066
3, 403.758, 50.4066
3, 407.023, 50.4066
2, 695.078,  50.477
2, 192.328, 50.4985
3, 201.078, 50.5094
2, 231.914, 50.5281
2, 120.555, 50.5753
3, 203.727, 50.6858
3, 191.422, 50.8421
2, 140.773, 50.9091
2, 140.172, 50.9447
3, 221.453, 51.0148
2, 115.789, 51.0166
2, 192.875, 51.0477
2, 182.391, 51.0656
3, 236.734, 51.0972
3, 178.617, 51.1713
3, 148.539, 51.1856
3, 203.812, 51.1984
2, 389.156, 51.4516
2, 137.820, 51.7423
2, 158.711, 51.7536
2, 327.023, 51.8224
3, 166.016,  51.863
3, 162.594,  51.863
2, 138.844, 51.9527
2, 292.781, 51.9723
2, 249.594, 51.9832
2, 199.281, 52.0911
3, 140.031, 52.4167
2, 229.938, 52.5588
3, 202.609, 52.7302
3, 213.703, 52.7302
3, 399.242,  52.941
2, 201.414, 53.1481
2, 249.945, 53.2124
2, 116.344, 53.2565
3, 142.773, 53.2904
3, 144.297, 53.2904
3, 201.805, 53.5158
2, 138.195, 53.5181
2, 141.648, 53.5181
3, 253.023, 53.8582
3, 219.141, 53.8936
2, 490.109,  54.188
2, 140.227, 54.3334
2, 120.500, 54.4488
2, 115.078, 54.9651
3, 118.094, 55.0625
3, 449.891, 55.4203
2, 137.531, 55.4588
3, 301.117, 55.6861
2, 139.586, 55.7094
2, 140.648, 55.7094
2, 140.781, 55.7699
2, 141.734, 55.7699
2, 272.031, 55.8177
2, 138.625, 56.0296
3, 125.438, 56.0551
2, 141.094, 56.4256
2, 136.680, 56.4256
2, 137.023,  56.582
2, 135.180, 56.7153
3, 122.367, 57.1926
3, 139.969, 57.2704
2, 121.984,  57.311
3, 110.625, 57.3224
2, 140.844, 57.4039
2, 365.477, 57.5075
2, 364.016, 57.5075
2, 141.531, 57.5131
2, 140.977, 57.5261
2, 119.797, 57.5834
2, 135.141, 57.8064
2, 151.680,  57.934
2, 141.148,  57.934
2, 144.898,  57.934
2, 136.430, 58.2555
2, 138.039, 58.2555
2, 332.664, 58.2788
2, 114.352, 58.3068
3, 453.906, 58.3364
2, 592.258, 59.1516
2, 139.500, 59.5434
2, 141.430, 60.4137
2, 138.828, 60.5471
2, 514.758, 60.6567
3, 118.703, 60.7677
3, 454.359, 60.9819
2, 140.531, 61.0224
2, 141.227, 61.0879
2, 563.820,  61.402
2, 226.203, 61.6102
2, 222.375, 61.6102
2, 124.773, 61.6632
3, 124.500, 61.7811
2, 118.477, 61.8541
3, 141.711, 61.9295
3, 121.742, 61.9677
2, 143.023, 62.2751
2, 145.172, 62.6862
2, 216.383, 62.8463
2, 439.617, 63.0635
2, 143.422, 63.2175
2, 443.461, 63.3064
3, 226.359, 63.6296
3, 207.367, 63.6296
3, 145.391, 63.9103
2, 523.703, 63.9907
2, 117.844, 64.1025
2, 121.398, 64.1025
2, 139.984, 64.6442
2, 142.758, 64.7009
2, 138.289, 64.7009
3, 144.797, 64.9253
2, 140.328, 64.9829
2, 135.664, 65.5122
3, 144.594, 65.5706
2, 146.938, 65.7884
2, 144.656, 65.7931
2, 134.898, 66.2972
3, 118.766, 66.5007
3, 609.312, 66.5492
2, 139.945, 66.5542
2, 144.641, 66.8184
2, 635.539, 67.2212
2, 141.250,  67.235
2, 137.656, 67.7897
2, 141.312, 68.2679
2, 674.781, 68.2684
3, 146.562, 68.4917
3, 174.617, 68.8338
3, 202.617,  68.854
2, 435.383, 68.8893
2, 215.305, 68.9027
2, 228.625, 68.9084
3, 542.898, 68.9216
2, 285.586, 68.9228
3, 460.906, 68.9423
3, 201.461,  68.953
3, 356.812, 68.9531
3, 590.656, 68.9624
3, 237.562, 68.9729
2, 236.086, 68.9736
3, 250.648, 68.9847
2, 274.586, 68.9875
2, 767.469, 68.9935
3, 767.469, 68.9935
2, 203.797,  68.996
3, 180.156, 68.9962
3, 198.094, 68.9975
2, 196.070, 69.0056
3, 265.984, 69.0137
3, 243.898, 69.0137
2, 168.859, 69.0282
2, 204.312, 69.0305
2, 357.578,  69.034
3, 122.516, 69.0355
2, 383.422, 69.0377
3, 383.422, 69.0377
2, 380.156,   69.04
2, 202.688, 69.0422
3, 122.188, 69.0438
2, 185.602, 69.0463
2, 172.906, 69.0544
3, 188.094, 69.0546
3, 196.547, 69.0609
2, 210.352, 69.0624
2, 762.258, 69.0739
3, 762.258, 69.0739
2, 256.109, 69.0803
3, 233.562, 69.0956
2, 230.336, 69.0956
3, 197.617, 69.1047
2, 123.430, 69.1058
2, 122.750, 69.1058
2, 203.391, 69.1076
2, 216.797, 69.1076
3, 266.539, 69.1103
3, 264.867, 69.1109
3, 214.625, 69.1149
2, 139.484, 69.1192
3, 120.859, 69.1198
2, 201.414, 69.1222
2, 1020.062, 69.1224
2, 1028.344, 69.1224
3, 1020.062, 69.1224
3, 1028.344, 69.1224
2, 203.219, 69.1239
3, 633.836, 69.1243
3, 184.484, 69.1279
3, 554.914, 69.1323
2, 247.812, 69.1331
2, 245.594, 69.1342
2, 247.672, 69.1342
3, 215.180, 69.1361
2, 204.086, 69.1403
2, 186.898, 69.1459
2, 193.656, 69.1482
3, 226.875, 69.1482
3, 193.430, 69.1485
3, 219.867, 69.1497
3, 220.047,  69.156
3, 180.352, 69.1638
2, 200.625, 69.1641
2, 186.031, 69.1641
3, 234.281, 69.1697
2, 138.086, 69.1708
2, 195.461, 69.1884
2, 199.336, 69.1884
3, 195.461, 69.1884
3, 199.336, 69.1884
3, 236.898, 69.1899
2, 192.531, 69.1912
2, 554.086, 69.1914
3, 201.023, 69.1922
3, 437.031, 69.1971
2, 234.953, 69.2022
3, 187.938, 69.2052
2, 191.414, 69.2054
3, 309.438, 69.2057
2, 332.938, 69.2076
3, 143.031, 69.2127
3, 204.570, 69.2152
3, 309.328, 69.2157
2, 558.773, 69.2202
2, 152.258, 69.2253
2, 270.359, 69.2301
3, 193.422, 69.2336, 69.2336
2, 199.250, 69.2376
2, 147.742, 69.2421
3, 178.219, 69.2439
2, 178.242, 69.2478
3, 233.281, 69.2526
2, 373.000, 69.2643
2, 237.477, 69.2797
3, 203.406, 69.2815
3, 182.367, 69.2872
3, 137.445, 69.2879
2, 237.641, 69.2953
2, 255.898, 69.2992
2, 118.047, 69.3101
3, 286.266, 69.3159
2, 320.008, 69.3265
2, 198.117, 69.3265
3, 143.562, 69.3381
3, 471.031, 69.3391
2, 174.688, 69.3404
2, 194.492, 69.3404
3, 201.703, 69.3412
2, 176.398, 69.3453
3, 192.148, 69.3547
2, 188.516, 69.3708
3, 183.680, 69.3737
3, 301.648, 69.3751
3, 119.336, 69.3832
3, 189.969, 69.3842
